Day,Entry Time,Exit Time,Meal Type,Number of People,Time Spent (minutes),Bill Amount ($),Gender,Table Location,Reservation,Customer Satisfaction,Live Music,Age Group,Weather Condition
Wednesday,18:31,19:47,Breakfast,5,76,90.96,Other,Window,TRUE,1,FALSE,18-25,Snowy
Sunday,15:21,17:05,Lunch,2,164,116.64,Male,Center,TRUE,2,TRUE,46-55,Rainy
Wednesday,15:28,16:06,Dinner,5,98,103.95,Female,Patio,TRUE,1,FALSE,46-55,Cloudy
Wednesday,19:54,21:05,Breakfast,1,131,142.34,Female,Center,TRUE,3,TRUE,56-65,Rainy
Thursday,10:23,12:11,Lunch,6,168,145.49,Other,Patio,TRUE,3,TRUE,26-35,Rainy
Friday,12:31,13:45,Lunch,4,74,78.55,Female,Window,TRUE,4,TRUE,46-55,Rainy
Saturday,20:53,21:42,Breakfast,4,109,106.36,Male,Patio,FALSE,3,TRUE,65+,Sunny
Wednesday,13:12,15:12,Breakfast,6,120,129.02,Male,Window,FALSE,5,FALSE,26-35,Rainy
Sunday,20:20,21:43,Lunch,6,83,102.28,Female,Window,TRUE,4,FALSE,65+,Snowy
Sunday,08:21,08:08,Dinner,6,47,42.47,Other,Patio,FALSE,1,TRUE,36-45,Cloudy
Saturday,16:51,17:59,Breakfast,3,68,45.59,Female,Patio,FALSE,3,FALSE,26-35,Snowy
Thursday,08:42,09:58,Dinner,1,76,103.71,Male,Patio,TRUE,5,TRUE,56-65,Rainy
Monday,20:02,21:07,Dinner,5,65,71.01,Other,Patio,TRUE,1,FALSE,26-35,Snowy
Tuesday,17:09,17:04,Lunch,6,55,93.22,Male,Window,TRUE,3,TRUE,46-55,Snowy
Wednesday,19:57,21:14,Lunch,5,137,131.36,Female,Window,FALSE,5,FALSE,26-35,Snowy
Friday,14:24,14:16,Lunch,6,52,78.64,Male,Patio,TRUE,4,FALSE,36-45,Sunny
Tuesday,18:32,18:10,Lunch,4,38,32.48,Male,Center,FALSE,1,FALSE,65+,Snowy
Wednesday,15:47,16:18,Dinner,3,91,124.1,Other,Window,TRUE,4,FALSE,18-25,Cloudy
Wednesday,12:04,13:52,Dinner,1,108,131.51,Female,Patio,FALSE,5,TRUE,56-65,Cloudy
Saturday,19:49,19:29,Breakfast,5,40,72.8,Female,Center,TRUE,5,FALSE,46-55,Sunny
Saturday,19:08,21:31,Breakfast,6,143,183.97,Female,Patio,TRUE,5,TRUE,56-65,Rainy
Wednesday,11:16,12:33,Dinner,6,77,83.06,Other,Center,TRUE,1,TRUE,46-55,Cloudy
Sunday,21:22,22:56,Breakfast,5,94,95.91,Female,Patio,TRUE,2,FALSE,26-35,Snowy
Saturday,13:28,15:09,Dinner,1,161,115.9,Male,Window,FALSE,1,FALSE,18-25,Rainy
Monday,09:08,11:58,Lunch,6,170,138.36,Female,Patio,FALSE,3,TRUE,36-45,Rainy
Friday,09:51,10:50,Breakfast,2,119,86.9,Female,Center,FALSE,4,FALSE,18-25,Sunny
Sunday,20:10,22:24,Lunch,5,134,118.7,Other,Center,FALSE,3,TRUE,26-35,Cloudy
Friday,19:13,21:45,Lunch,5,152,112.53,Female,Center,FALSE,4,FALSE,36-45,Rainy
Saturday,11:48,13:43,Lunch,4,175,134.35,Other,Window,FALSE,3,TRUE,46-55,Sunny
Friday,09:16,09:58,Lunch,3,42,50.44,Male,Patio,TRUE,5,TRUE,18-25,Snowy
Tuesday,08:18,10:16,Dinner,3,178,150.96,Other,Window,TRUE,2,TRUE,56-65,Cloudy
Thursday,15:13,15:07,Dinner,3,54,71.65,Male,Center,TRUE,1,FALSE,46-55,Rainy
Friday,14:41,15:49,Lunch,3,68,55.75,Male,Window,TRUE,1,FALSE,65+,Sunny
Friday,22:13,24:49:00,Lunch,1,156,107.37,Female,Window,TRUE,3,FALSE,18-25,Snowy
Tuesday,19:22,19:07,Breakfast,1,45,60.06,Other,Center,TRUE,2,FALSE,46-55,Sunny
Sunday,21:08,22:51,Breakfast,2,103,82.95,Female,Center,TRUE,3,TRUE,36-45,Sunny
Sunday,17:45,19:34,Dinner,6,169,119.75,Female,Patio,FALSE,5,FALSE,26-35,Cloudy
Friday,14:39,16:23,Lunch,4,164,165.62,Female,Window,FALSE,5,TRUE,18-25,Rainy
Thursday,19:47,19:32,Dinner,3,45,63.92,Male,Window,TRUE,2,FALSE,46-55,Sunny
Thursday,13:29,14:47,Lunch,1,78,69.68,Female,Patio,FALSE,1,TRUE,65+,Snowy
Friday,20:03,22:11,Lunch,3,128,106.43,Male,Patio,TRUE,4,FALSE,26-35,Rainy
Thursday,16:54,18:41,Dinner,4,167,147.19,Other,Patio,FALSE,5,FALSE,56-65,Rainy
Saturday,11:31,12:43,Breakfast,5,72,91.2,Female,Patio,FALSE,4,FALSE,56-65,Cloudy
Sunday,10:08,11:07,Dinner,2,119,109.1,Male,Patio,FALSE,1,TRUE,56-65,Sunny
Wednesday,13:39,13:13,Dinner,2,34,77.2,Female,Patio,TRUE,5,TRUE,65+,Cloudy
Wednesday,09:00,11:25,Lunch,4,145,109.75,Male,Center,FALSE,1,TRUE,56-65,Rainy
Monday,12:23,12:21,Dinner,1,58,71.23,Other,Window,TRUE,5,FALSE,26-35,Cloudy
Tuesday,11:16,13:41,Breakfast,6,145,115.5,Other,Patio,FALSE,3,FALSE,56-65,Sunny
Monday,10:40,10:37,Dinner,4,57,98.78,Female,Patio,TRUE,3,TRUE,18-25,Rainy
Friday,19:58,19:37,Dinner,1,39,73.97,Female,Patio,FALSE,5,FALSE,65+,Sunny
Wednesday,15:15,17:16,Lunch,2,121,105.95,Female,Center,TRUE,5,FALSE,26-35,Sunny
Thursday,12:31,13:33,Lunch,6,62,72.27,Male,Patio,TRUE,2,TRUE,18-25,Rainy
Tuesday,13:33,14:57,Dinner,4,84,68.71,Male,Center,FALSE,3,FALSE,46-55,Rainy
Sunday,19:32,21:57,Lunch,3,145,99.1,Female,Patio,TRUE,1,FALSE,18-25,Snowy
Wednesday,18:52,20:10,Dinner,2,138,97.66,Other,Center,FALSE,3,TRUE,56-65,Rainy
Sunday,11:19,11:14,Breakfast,5,55,89.35,Other,Window,TRUE,1,TRUE,65+,Snowy
Wednesday,17:24,17:12,Dinner,1,48,100.56,Male,Window,TRUE,5,TRUE,36-45,Snowy
Friday,19:22,20:30,Lunch,4,68,70.21,Female,Patio,FALSE,4,FALSE,26-35,Sunny
Monday,16:57,16:40,Lunch,1,43,47.34,Other,Patio,TRUE,2,FALSE,26-35,Sunny
Wednesday,14:00,16:24,Lunch,3,144,146.89,Other,Center,TRUE,4,TRUE,56-65,Cloudy
Sunday,17:36,18:08,Lunch,5,92,66.65,Female,Center,TRUE,2,FALSE,18-25,Rainy
Friday,14:54,16:17,Breakfast,3,143,153.45,Female,Patio,TRUE,4,TRUE,18-25,Snowy
Saturday,13:34,15:24,Breakfast,3,170,131.33,Other,Window,TRUE,1,TRUE,18-25,Snowy
Friday,10:46,12:10,Lunch,6,144,138.72,Male,Center,FALSE,1,TRUE,65+,Sunny
Tuesday,22:52,24:43:00,Dinner,6,171,152.47,Other,Patio,TRUE,2,TRUE,46-55,Snowy
Monday,16:20,18:03,Dinner,1,163,109.45,Male,Center,TRUE,1,FALSE,65+,Cloudy
Monday,13:07,14:19,Lunch,4,72,89.11,Other,Patio,TRUE,4,TRUE,26-35,Rainy
Tuesday,14:52,15:17,Breakfast,6,85,74.34,Female,Patio,TRUE,4,FALSE,65+,Snowy
Saturday,08:01,09:18,Lunch,5,77,82.42,Other,Center,TRUE,5,TRUE,18-25,Cloudy
Saturday,19:35,21:09,Lunch,1,154,110.52,Other,Patio,FALSE,1,FALSE,26-35,Snowy
Wednesday,16:09,16:00,Dinner,5,51,69.81,Female,Patio,FALSE,5,TRUE,46-55,Rainy
Monday,18:15,19:29,Breakfast,2,74,52.41,Male,Patio,FALSE,2,FALSE,65+,Snowy
Saturday,21:58,23:51,Lunch,1,173,162.69,Female,Center,TRUE,1,TRUE,36-45,Rainy
Saturday,17:36,19:45,Breakfast,2,129,114.51,Female,Window,TRUE,2,TRUE,65+,Snowy
Thursday,16:18,17:22,Dinner,3,64,61.98,Male,Patio,TRUE,1,FALSE,26-35,Cloudy
Tuesday,17:57,17:28,Breakfast,1,31,33.93,Male,Patio,TRUE,2,TRUE,26-35,Sunny
Friday,21:21,22:13,Lunch,6,112,120.06,Other,Window,FALSE,3,TRUE,36-45,Rainy
Sunday,19:04,20:20,Lunch,1,76,55.46,Other,Center,FALSE,3,FALSE,36-45,Snowy
Wednesday,13:24,13:21,Lunch,2,57,84,Other,Patio,TRUE,1,FALSE,26-35,Rainy
Sunday,17:32,17:25,Breakfast,4,53,67.65,Male,Window,FALSE,2,FALSE,65+,Snowy
Friday,20:11,20:09,Dinner,5,58,50.35,Female,Center,TRUE,1,TRUE,46-55,Cloudy
Thursday,11:40,12:09,Breakfast,2,89,88.85,Other,Center,TRUE,3,FALSE,26-35,Cloudy
Wednesday,13:55,14:09,Breakfast,6,74,85.23,Other,Window,FALSE,5,TRUE,26-35,Sunny
Tuesday,10:38,11:24,Lunch,3,106,95.81,Other,Window,TRUE,1,FALSE,65+,Cloudy
Wednesday,12:25,13:58,Dinner,5,93,80.48,Other,Window,FALSE,1,FALSE,26-35,Rainy
Tuesday,22:32,22:29,Lunch,3,57,78.79,Other,Patio,TRUE,2,TRUE,18-25,Cloudy
Wednesday,21:55,23:16,Breakfast,4,141,136.59,Other,Window,FALSE,4,TRUE,46-55,Rainy
Wednesday,15:15,17:08,Breakfast,4,173,119.23,Female,Patio,FALSE,2,TRUE,65+,Sunny
Sunday,16:16,16:51,Breakfast,5,35,58.21,Other,Center,TRUE,3,FALSE,56-65,Cloudy
Sunday,12:13,13:08,Breakfast,4,115,117.95,Female,Patio,TRUE,3,TRUE,18-25,Snowy
Wednesday,14:49,15:44,Dinner,5,115,131.74,Female,Patio,TRUE,3,TRUE,65+,Rainy
Wednesday,13:18,15:41,Lunch,3,143,113.56,Other,Window,FALSE,2,FALSE,46-55,Snowy
Tuesday,22:44,22:17,Lunch,2,33,64.84,Other,Center,FALSE,1,TRUE,36-45,Rainy
Wednesday,16:29,18:13,Breakfast,4,164,94.03,Male,Patio,FALSE,3,FALSE,65+,Rainy
Friday,12:06,14:21,Lunch,1,135,139.77,Female,Center,TRUE,5,TRUE,36-45,Snowy
Friday,16:41,17:44,Dinner,6,63,65.72,Other,Patio,TRUE,2,TRUE,56-65,Snowy
Tuesday,18:51,19:41,Breakfast,2,110,133.9,Female,Center,TRUE,5,TRUE,18-25,Cloudy
Saturday,20:59,22:13,Lunch,5,134,101.67,Other,Center,FALSE,1,FALSE,56-65,Snowy
Friday,18:45,20:44,Lunch,1,179,141.04,Female,Center,TRUE,2,FALSE,65+,Rainy
Tuesday,10:53,12:38,Lunch,5,165,121.24,Male,Patio,FALSE,3,TRUE,46-55,Cloudy
Tuesday,12:41,14:17,Lunch,6,156,122.92,Male,Patio,TRUE,1,FALSE,46-55,Sunny
Friday,10:41,11:56,Lunch,5,75,72.18,Female,Window,FALSE,5,FALSE,56-65,Rainy
Sunday,21:17,23:50,Breakfast,5,153,120.03,Female,Center,FALSE,3,FALSE,65+,Cloudy
Saturday,13:43,14:48,Dinner,3,65,63.81,Other,Window,FALSE,2,FALSE,56-65,Snowy
Friday,10:14,11:34,Breakfast,2,80,74.86,Other,Window,FALSE,5,TRUE,46-55,Cloudy
Tuesday,18:56,20:19,Lunch,1,143,145.38,Other,Patio,TRUE,4,TRUE,26-35,Cloudy
Friday,12:58,14:21,Lunch,4,143,111.89,Male,Window,TRUE,3,FALSE,18-25,Sunny
Sunday,12:09,12:57,Lunch,2,48,57.21,Male,Center,TRUE,2,TRUE,65+,Cloudy
Tuesday,09:10,10:16,Breakfast,2,66,83.82,Female,Window,FALSE,1,TRUE,65+,Sunny
Sunday,20:44,22:25,Breakfast,3,161,143.55,Female,Center,TRUE,1,FALSE,18-25,Sunny
Monday,20:06,21:35,Lunch,3,89,103.93,Female,Window,TRUE,1,TRUE,36-45,Cloudy
Sunday,15:53,15:26,Breakfast,5,33,42.66,Female,Patio,FALSE,3,FALSE,36-45,Cloudy
Thursday,18:10,19:36,Breakfast,4,86,77.1,Male,Patio,FALSE,5,FALSE,26-35,Rainy
Tuesday,12:37,13:38,Breakfast,1,61,72.48,Other,Center,FALSE,4,FALSE,18-25,Sunny
Friday,17:50,18:00,Lunch,2,70,80.35,Other,Patio,FALSE,2,FALSE,18-25,Cloudy
Wednesday,22:44,22:26,Breakfast,3,42,34.48,Male,Center,FALSE,1,FALSE,18-25,Cloudy
Tuesday,12:00,13:02,Breakfast,2,62,83.69,Other,Center,TRUE,1,FALSE,56-65,Snowy
Tuesday,13:26,15:45,Dinner,5,139,97.22,Female,Window,FALSE,5,FALSE,26-35,Cloudy
Monday,22:42,24:16:00,Dinner,4,154,96.25,Male,Patio,TRUE,3,FALSE,18-25,Sunny
Friday,22:18,22:49,Dinner,4,31,59.51,Other,Patio,TRUE,1,TRUE,36-45,Rainy
Friday,10:24,10:58,Dinner,6,34,37.76,Female,Window,FALSE,3,TRUE,26-35,Sunny
Wednesday,16:03,17:18,Lunch,1,75,88.41,Female,Window,TRUE,5,TRUE,36-45,Snowy
Thursday,14:50,16:04,Breakfast,4,134,95.97,Male,Window,FALSE,2,TRUE,26-35,Sunny
Sunday,20:52,20:26,Lunch,2,34,56.73,Other,Center,TRUE,1,TRUE,26-35,Sunny
Friday,12:58,14:44,Breakfast,3,166,145.35,Other,Window,TRUE,1,TRUE,65+,Rainy
Wednesday,08:09,10:56,Dinner,4,167,120.22,Other,Center,FALSE,2,FALSE,18-25,Snowy
Wednesday,11:28,13:28,Lunch,5,120,119.09,Other,Center,TRUE,1,TRUE,26-35,Sunny
Sunday,19:08,20:59,Lunch,1,111,72.47,Other,Patio,TRUE,2,FALSE,18-25,Rainy
Tuesday,21:40,23:15,Lunch,2,155,141.28,Male,Window,FALSE,2,TRUE,46-55,Snowy
Tuesday,11:59,12:35,Breakfast,1,96,65.94,Other,Window,TRUE,1,FALSE,36-45,Sunny
Sunday,09:28,09:26,Lunch,3,58,76.55,Female,Window,FALSE,1,FALSE,36-45,Sunny
Sunday,21:19,22:02,Lunch,3,103,144.9,Female,Window,TRUE,4,TRUE,26-35,Snowy
Tuesday,13:20,15:32,Breakfast,1,132,109.84,Male,Window,TRUE,5,FALSE,65+,Rainy
Thursday,20:43,21:41,Lunch,5,118,153.12,Male,Window,TRUE,5,TRUE,26-35,Sunny
Tuesday,16:15,18:12,Dinner,6,177,139.54,Female,Center,TRUE,2,FALSE,18-25,Cloudy
Friday,15:34,16:55,Dinner,5,81,52.79,Female,Patio,FALSE,2,FALSE,56-65,Snowy
Friday,18:07,20:54,Lunch,2,167,156.68,Female,Patio,TRUE,1,TRUE,36-45,Cloudy
Friday,17:20,18:01,Breakfast,1,101,94.03,Other,Center,FALSE,4,FALSE,26-35,Rainy
Tuesday,16:39,18:14,Breakfast,5,155,120.41,Female,Patio,FALSE,2,FALSE,46-55,Cloudy
Wednesday,12:56,14:42,Dinner,1,166,161.7,Other,Window,TRUE,4,TRUE,56-65,Cloudy
Wednesday,18:02,19:30,Breakfast,3,88,62.72,Other,Center,FALSE,2,FALSE,26-35,Sunny
Friday,18:53,20:07,Lunch,3,134,113.97,Male,Center,FALSE,3,FALSE,26-35,Snowy
Wednesday,12:33,14:34,Dinner,6,121,113.35,Female,Window,FALSE,5,FALSE,65+,Rainy
Wednesday,13:51,13:48,Breakfast,4,57,89.68,Other,Window,TRUE,4,FALSE,56-65,Snowy
Thursday,09:07,11:31,Dinner,3,144,142.32,Male,Window,TRUE,3,TRUE,65+,Sunny
Monday,21:58,22:21,Breakfast,5,83,63.28,Male,Center,TRUE,2,FALSE,56-65,Cloudy
Wednesday,17:46,18:48,Dinner,1,62,57.51,Other,Patio,FALSE,5,TRUE,65+,Cloudy
Thursday,18:03,18:46,Dinner,1,43,61.84,Female,Window,FALSE,4,FALSE,56-65,Sunny
Thursday,09:54,11:17,Lunch,1,143,108.26,Other,Center,TRUE,5,FALSE,46-55,Cloudy
Saturday,13:51,14:02,Dinner,6,71,92.27,Male,Window,FALSE,4,TRUE,36-45,Snowy
Monday,08:21,08:07,Dinner,4,46,48.03,Male,Window,FALSE,1,FALSE,26-35,Snowy
Wednesday,12:05,13:30,Breakfast,5,85,101.72,Male,Center,FALSE,1,TRUE,18-25,Rainy
Tuesday,08:23,08:53,Dinner,6,30,39.43,Male,Window,TRUE,5,FALSE,56-65,Sunny
Tuesday,09:00,11:04,Dinner,5,124,114.73,Other,Center,TRUE,1,TRUE,36-45,Cloudy
Monday,19:07,20:45,Dinner,5,98,79.35,Male,Patio,TRUE,1,TRUE,36-45,Cloudy
Sunday,14:35,15:02,Dinner,6,87,93.53,Other,Patio,TRUE,2,FALSE,65+,Snowy
Saturday,17:12,17:56,Breakfast,4,44,53.05,Male,Center,TRUE,4,FALSE,36-45,Cloudy
Thursday,19:00,20:59,Breakfast,4,119,150.51,Male,Patio,FALSE,4,TRUE,46-55,Rainy
Sunday,12:18,13:55,Breakfast,6,97,102,Male,Center,TRUE,2,FALSE,46-55,Sunny
Monday,13:11,15:15,Breakfast,6,124,108.94,Other,Center,FALSE,5,FALSE,65+,Rainy
Sunday,11:19,12:44,Breakfast,3,85,70.37,Female,Center,FALSE,1,TRUE,46-55,Snowy
Friday,09:29,10:58,Lunch,4,89,108.61,Male,Window,FALSE,1,TRUE,65+,Rainy
Thursday,14:54,14:47,Breakfast,5,53,90.21,Female,Window,TRUE,4,TRUE,26-35,Snowy
Wednesday,18:52,18:30,Breakfast,4,38,65.65,Other,Patio,TRUE,4,TRUE,36-45,Snowy
Monday,14:13,16:20,Dinner,6,127,94.03,Other,Patio,FALSE,5,FALSE,56-65,Rainy
Friday,18:34,20:36,Dinner,5,122,118.09,Male,Center,TRUE,2,FALSE,36-45,Rainy
Friday,19:11,21:42,Dinner,6,151,125.99,Other,Patio,FALSE,5,FALSE,26-35,Snowy
Sunday,13:19,15:56,Dinner,6,157,128.05,Male,Window,TRUE,2,FALSE,18-25,Rainy
Sunday,11:57,13:38,Dinner,1,161,153.3,Other,Window,FALSE,4,FALSE,26-35,Sunny
Sunday,18:01,20:23,Dinner,1,142,164.07,Male,Center,FALSE,4,TRUE,46-55,Sunny
Sunday,13:52,15:50,Lunch,1,178,141.37,Male,Patio,TRUE,3,FALSE,46-55,Cloudy
Saturday,16:04,18:15,Dinner,1,131,84.17,Male,Center,FALSE,1,FALSE,18-25,Rainy
Thursday,10:04,12:04,Breakfast,1,120,106.42,Male,Center,FALSE,2,TRUE,18-25,Sunny
Sunday,18:55,20:46,Lunch,2,171,142.44,Female,Patio,TRUE,3,TRUE,46-55,Sunny
Wednesday,14:11,16:23,Breakfast,4,132,125.41,Female,Window,FALSE,2,TRUE,65+,Rainy
Wednesday,09:06,10:22,Lunch,6,76,74.57,Female,Center,TRUE,4,TRUE,65+,Snowy
Tuesday,14:30,16:05,Breakfast,1,155,120.46,Female,Center,FALSE,5,FALSE,36-45,Cloudy
Sunday,09:56,10:01,Lunch,6,65,73.06,Other,Patio,TRUE,1,FALSE,26-35,Snowy
Tuesday,19:43,20:52,Dinner,5,69,70.26,Male,Patio,FALSE,4,TRUE,26-35,Sunny
Sunday,22:49,23:03,Breakfast,5,74,90.35,Other,Window,TRUE,3,TRUE,18-25,Rainy
Saturday,15:39,16:15,Dinner,5,96,85.69,Female,Window,FALSE,1,TRUE,26-35,Snowy
Tuesday,15:48,15:26,Breakfast,5,38,90.61,Male,Window,TRUE,5,TRUE,65+,Snowy
Friday,21:44,21:16,Lunch,4,32,64.96,Male,Patio,FALSE,2,TRUE,56-65,Snowy
Saturday,14:32,15:27,Breakfast,4,115,101.02,Female,Center,TRUE,1,FALSE,56-65,Sunny
Thursday,16:39,18:44,Breakfast,2,125,109.09,Other,Window,TRUE,3,FALSE,26-35,Rainy
Monday,09:21,11:51,Dinner,2,150,106.08,Male,Center,FALSE,3,FALSE,18-25,Rainy
Saturday,15:01,15:57,Breakfast,4,56,83.82,Female,Patio,FALSE,3,TRUE,56-65,Cloudy
Sunday,19:43,20:32,Breakfast,2,109,143.84,Other,Window,FALSE,4,TRUE,65+,Rainy
Thursday,21:52,23:09,Breakfast,1,137,88.35,Male,Window,FALSE,1,FALSE,26-35,Rainy
Saturday,14:19,14:14,Breakfast,3,55,101.95,Male,Patio,TRUE,4,FALSE,65+,Cloudy
Thursday,15:36,16:30,Lunch,4,114,140.03,Female,Center,TRUE,5,FALSE,18-25,Rainy
Saturday,16:50,17:39,Breakfast,1,109,108.51,Other,Center,TRUE,1,TRUE,56-65,Cloudy
Wednesday,09:05,09:43,Breakfast,1,38,74.69,Other,Window,TRUE,4,FALSE,65+,Cloudy
Friday,14:30,14:13,Breakfast,6,43,60.46,Female,Center,TRUE,5,TRUE,36-45,Sunny
Saturday,18:54,20:42,Lunch,4,168,120.52,Female,Center,TRUE,1,TRUE,56-65,Sunny
Friday,21:22,23:53,Breakfast,1,151,137.89,Female,Patio,FALSE,4,FALSE,46-55,Sunny
Thursday,16:17,18:32,Lunch,2,135,132.06,Other,Window,FALSE,2,TRUE,26-35,Cloudy
Monday,21:36,23:27,Lunch,4,171,131.62,Female,Center,FALSE,3,TRUE,56-65,Snowy
Tuesday,09:06,09:37,Breakfast,5,31,42.36,Female,Patio,FALSE,3,TRUE,26-35,Cloudy
Thursday,10:06,10:48,Dinner,6,42,65.62,Male,Window,FALSE,5,TRUE,65+,Rainy
Friday,13:07,14:50,Breakfast,4,103,151.98,Female,Center,TRUE,4,TRUE,65+,Snowy
Tuesday,12:28,14:40,Breakfast,6,132,133.76,Female,Window,FALSE,5,FALSE,56-65,Snowy
Friday,14:07,16:05,Dinner,3,178,116.08,Female,Center,FALSE,1,TRUE,65+,Cloudy
Wednesday,18:45,20:59,Dinner,2,134,112.39,Other,Center,FALSE,5,TRUE,18-25,Sunny
Thursday,16:53,18:49,Breakfast,5,176,132.24,Other,Window,FALSE,5,FALSE,26-35,Cloudy
Thursday,12:33,12:17,Dinner,5,44,65.53,Female,Center,FALSE,2,FALSE,46-55,Rainy
Monday,16:21,18:59,Dinner,2,158,123.81,Other,Patio,FALSE,4,FALSE,18-25,Snowy
Friday,11:58,13:43,Lunch,3,165,196.65,Other,Center,TRUE,5,TRUE,65+,Sunny
Saturday,08:37,10:24,Breakfast,4,167,193.87,Other,Window,TRUE,5,TRUE,26-35,Snowy
Monday,09:47,10:12,Dinner,1,85,82.55,Female,Center,TRUE,2,TRUE,65+,Sunny
Friday,13:58,14:18,Lunch,2,80,64.55,Female,Window,TRUE,2,TRUE,36-45,Cloudy
Monday,20:35,22:44,Breakfast,1,129,105.26,Male,Center,FALSE,4,TRUE,56-65,Cloudy
Wednesday,11:29,12:43,Breakfast,3,74,105.56,Male,Window,TRUE,2,TRUE,26-35,Snowy
Wednesday,08:49,10:09,Lunch,5,140,107.77,Female,Window,FALSE,1,TRUE,46-55,Cloudy
Thursday,18:17,20:47,Lunch,6,150,124.16,Other,Window,TRUE,5,FALSE,26-35,Rainy
Monday,09:52,11:23,Breakfast,4,151,115.35,Other,Center,FALSE,3,FALSE,18-25,Cloudy
Friday,22:04,24:44:00,Breakfast,5,160,156.18,Male,Center,TRUE,1,TRUE,46-55,Snowy
Wednesday,19:34,21:42,Dinner,6,128,111.3,Other,Patio,TRUE,3,FALSE,65+,Rainy
Thursday,11:26,12:27,Lunch,6,61,85.39,Female,Window,TRUE,4,TRUE,46-55,Sunny
Tuesday,18:40,20:16,Dinner,2,156,119.68,Other,Window,FALSE,1,TRUE,36-45,Sunny
Thursday,14:00,16:31,Lunch,2,151,119.79,Female,Window,FALSE,2,FALSE,26-35,Cloudy
Friday,22:14,22:01,Dinner,1,47,91.26,Female,Center,FALSE,4,TRUE,36-45,Sunny
Tuesday,08:44,08:15,Lunch,1,31,37.42,Other,Patio,TRUE,5,FALSE,18-25,Sunny
Monday,10:53,11:15,Breakfast,4,82,65.95,Other,Patio,FALSE,3,FALSE,36-45,Rainy
Thursday,10:08,11:13,Dinner,6,65,87.08,Female,Window,TRUE,3,TRUE,56-65,Rainy
Saturday,17:39,18:59,Dinner,5,80,92.83,Other,Center,FALSE,2,TRUE,18-25,Cloudy
Saturday,13:03,15:08,Dinner,2,125,99.25,Other,Window,FALSE,4,FALSE,56-65,Cloudy
Monday,12:22,14:19,Dinner,3,177,113.92,Other,Center,TRUE,3,FALSE,18-25,Rainy
Saturday,15:00,16:47,Lunch,1,107,89.89,Female,Patio,FALSE,2,FALSE,36-45,Rainy
Friday,21:28,21:12,Breakfast,4,44,68.75,Other,Patio,TRUE,1,FALSE,18-25,Sunny
Saturday,19:08,20:18,Breakfast,6,70,124.28,Male,Window,TRUE,4,TRUE,26-35,Rainy
Tuesday,12:47,15:47,Breakfast,6,180,125.36,Other,Center,FALSE,1,FALSE,36-45,Rainy
Thursday,13:05,14:47,Dinner,2,102,92.73,Male,Center,TRUE,1,FALSE,46-55,Cloudy
Sunday,22:36,24:39:00,Dinner,2,123,153.12,Female,Patio,TRUE,5,TRUE,46-55,Snowy
Saturday,09:20,10:51,Breakfast,4,91,106.18,Other,Window,TRUE,1,TRUE,18-25,Rainy
Monday,17:51,19:41,Breakfast,3,170,143.84,Male,Center,FALSE,4,FALSE,36-45,Cloudy
Sunday,18:16,20:57,Dinner,4,161,142.47,Male,Window,TRUE,5,FALSE,36-45,Cloudy
Saturday,18:43,20:45,Dinner,3,122,124.2,Other,Patio,TRUE,4,TRUE,26-35,Sunny
Monday,12:16,14:47,Lunch,1,151,124.77,Female,Patio,FALSE,4,FALSE,18-25,Cloudy
Thursday,20:59,21:12,Breakfast,6,73,74.6,Female,Center,TRUE,3,FALSE,56-65,Snowy
Thursday,14:08,15:05,Breakfast,2,117,144.99,Other,Patio,TRUE,4,TRUE,18-25,Rainy
Sunday,20:38,20:20,Lunch,6,42,91.66,Female,Center,TRUE,4,FALSE,46-55,Rainy
Tuesday,09:24,10:22,Breakfast,3,118,107.44,Male,Window,FALSE,2,FALSE,26-35,Sunny
Wednesday,16:19,17:56,Lunch,5,97,78.87,Male,Window,FALSE,2,FALSE,56-65,Cloudy
Thursday,15:13,17:26,Lunch,1,133,98.42,Other,Center,FALSE,2,TRUE,65+,Cloudy
Saturday,21:07,23:32,Breakfast,6,145,102.3,Female,Patio,FALSE,2,FALSE,56-65,Cloudy
Saturday,18:59,20:56,Dinner,5,177,155.2,Female,Window,TRUE,1,TRUE,56-65,Rainy
Sunday,19:55,20:19,Lunch,3,84,94.76,Male,Center,FALSE,3,TRUE,26-35,Sunny
Monday,13:28,13:20,Breakfast,5,52,60.77,Female,Center,TRUE,5,FALSE,56-65,Snowy
Thursday,13:34,15:55,Lunch,4,141,118.58,Other,Patio,TRUE,4,FALSE,56-65,Rainy
Thursday,19:51,19:39,Lunch,2,48,72.28,Other,Window,TRUE,4,FALSE,36-45,Rainy
Thursday,22:13,24:47:00,Dinner,6,154,128.07,Male,Patio,FALSE,5,FALSE,36-45,Cloudy
Sunday,19:19,20:22,Breakfast,6,63,72.08,Male,Patio,FALSE,3,FALSE,65+,Snowy
Thursday,10:35,12:30,Dinner,1,175,140.85,Male,Window,FALSE,3,TRUE,26-35,Cloudy
Wednesday,15:57,16:42,Breakfast,4,105,122.27,Male,Center,TRUE,2,TRUE,46-55,Snowy
Monday,08:17,10:25,Breakfast,5,128,113.7,Other,Patio,TRUE,3,FALSE,56-65,Cloudy
Sunday,08:10,10:45,Lunch,5,155,108.35,Other,Window,FALSE,2,FALSE,65+,Rainy
Friday,14:18,14:02,Dinner,1,44,57.32,Male,Patio,TRUE,2,FALSE,18-25,Cloudy
